GSM,405,39,8151,72.832718,18.993759,L17
GSM,405,39,8152,72.8338,18.992469,L17
GSM,405,39,27021,72.833176,18.991732,L17
GSM,405,54,6202,81.861603,25.443718,L33
GSM,405,54,22913,81.861496,25.44548,L33
GSM,405,37,31985,73.841858,18.523636,L18
UMTS,405,46,2768258,77.981644,27.186356,L32
GSM,405,805,34762,72.831802,18.989182,L17
GSM,405,53,34363,85.834122,20.277328,L24
UMTS,405,52,128452,85.110397,25.617371,L4
UMTS,405,803,13185195,77.607834,12.949173,L13
UMTS,405,803,13188203,77.609482,12.950821,L13
GSM,405,804,11271,73.859024,18.516769,L18
UMTS,405,31,2213053,75.707474,29.161148,L9
UMTS,405,31,2213313,75.707474,29.161148,L9
UMTS,405,31,2212975,75.707474,29.161148,L9
UMTS,405,52,130204,85.076065,25.620804,L4
GSM,405,10,60721,77.596926,12.949251,L13
GSM,405,10,60723,77.597466,12.948074,L13
GSM,405,755,10061,93.622055,27.094345,L2
GSM,405,5,20903,77.242126,28.629684,L6
UMTS,405,31,2214404,75.719833,29.158058,L9
GSM,405,803,12792,77.598495,12.957687,L13
GSM,405,56,10401,91.795578,26.122055,L3
UMTS,405,56,52899061,91.796036,26.122055,L3
UMTS,405,34,92491,77.574692,12.975998,L13
GSM,405,15,13731,72.835922,18.967667,L17
GSM,405,27,19381,85.317078,23.326035,L12
GSM,405,800,1321,77.205048,28.644104,L6
GSM,405,10,55692,77.586136,12.962494,L13
UMTS,405,52,196240,85.305405,23.325348,L12
UMTS,405,52,188760,85.310211,23.329468,L12
UMTS,405,38,13379959,81.65657,21.259918,L5
GSM,405,800,28513,77.224503,28.630142,L6
GSM,405,800,5631,77.222214,28.631058,L6
GSM,405,36,21690,88.349679,22.539201,L36
GSM,405,66,25091,78.036575,30.310593,L34
UMTS,405,21,59183945,81.833725,25.438156,L33
UMTS,405,21,59214097,81.835098,25.438156,L33
GSM,405,39,37003,72.841415,18.990555,L17
UMTS,405,19,176304,75.793991,26.907578,L27
UMTS,405,19,176454,75.796738,26.911697,L27
UMTS,405,19,176355,75.795364,26.915817,L27
UMTS,405,19,176125,75.793991,26.922684,L27
UMTS,405,34,85721,77.579269,12.993393,L13
UMTS,405,46,2931979,78.026962,30.291367,L34
GSM,405,18,33191,75.860892,30.886199,L26
UMTS,405,19,176893,75.795364,26.895218,L27
UMTS,405,19,176894,75.792892,26.892746,L27
UMTS,405,46,2767878,78.007462,27.19899,L32
UMTS,405,52,128733,85.12001,25.621834,L4
UMTS,405,52,128734,85.119886,25.622052,L4
GSM,405,52,63198,85.12001,25.620804,L4
GSM,405,34,22072,77.601831,12.9656,L13
GSM,405,34,43612,77.590256,12.898636,L14
UMTS,405,38,13137691,77.381516,23.26973,L16
GSM,405,750,30181,74.770203,34.072037,L11
GSM,405,34,29072,77.591879,12.993268,L13
GSM,405,803,10543,77.591629,12.993393,L13
UMTS,405,52,127963,85.096664,25.604324,L4
UMTS,405,46,2932461,78.025436,30.31929,L34
UMTS,405,52,196468,85.316391,23.36998,L12
UMTS,405,15,2566857,72.840042,18.990555,L17
UMTS,405,15,2566855,72.840042,18.990555,L17
UMTS,405,38,13127496,77.395706,23.269272,L16
GSM,405,34,24543,77.595749,12.868149,L14
GSM,405,10,30452,77.565536,12.907562,L14
GSM,405,52,62758,85.100784,25.592599,L4
GSM,405,755,11703,94.098587,25.679855,L22
UMTS,405,803,13184923,77.580643,12.869797,L14
UMTS,405,803,13184925,77.579269,12.8722,L14
GSM,405,755,11803,94.1082,25.674362,L22
GSM,405,20,40903,80.236391,13.105316,L29
UMTS,405,803,13189824,77.601242,12.97348,L13
UMTS,405,803,13185763,77.60582,12.981033,L13
